review_id,hotel_id,rating,review_text,publish_decision,rejection_reasons,flags,tags,sentiment,summary,detected_signals,analyzed_at,model_name,prompt_version
R403,HOTEL_001,4,Gym and pool were well maintained. Check www.fakehotel.com,REJECT,['SPAM_OR_LINK'],[],"['CHECKIN_CHECKOUT', 'SPAM_SUSPECT', 'AMENITIES']",SENTIMENT_NEUTRAL,Gym and pool were well maintained. Check www.fakehotel.com,"{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R404,HOTEL_001,3,"Average stay, decent location. I paid 6000 per night",REJECT,['PRICE_MENTIONED'],[],"['LOCATION', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Average stay, decent location. I paid 6000 per night","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R405,HOTEL_001,3,Stay was acceptable for one night,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,Stay was acceptable for one night,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R406,HOTEL_001,3,"Hotel was okay, nothing special",PUBLISH,[],[],[],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R407,HOTEL_001,3,"Hotel was okay, nothing special. I paid 6000 per night",REJECT,['PRICE_MENTIONED'],[],['PRICE_MENTIONED'],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special. I paid 6000 per night","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R408,HOTEL_001,2,Poor maintenance and rude staff. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],"['SERVICE_STAFF', 'PRICE_MENTIONED', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R409,HOTEL_001,1,"Terrible hotel, bathroom smelled bad",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R410,HOTEL_001,5,"Amazing service, bathroom was spotless. Cost was ₹4500. More details at http://spamlink.com",REJECT,"['PRICE_MENTIONED', 'SPAM_OR_LINK']",[],"['BATHROOM', 'ROOM_QUALITY', 'SPAM_SUSPECT', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless. Cost was ₹4500. More details at http://spamlink.com","{'price': True, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R411,HOTEL_001,5,"Very comfortable rooms, will definitely visit again. Call me at 9876543210",REJECT,['CONTACT_INFO_MENTIONED'],[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again. Call me at 9876543210","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R412,HOTEL_001,1,"Bad experience, too much noise at night",PUBLISH,[],[],['NOISE'],SENTIMENT_NEGATIVE,"Bad experience, too much noise at night","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R413,HOTEL_001,1,"Not worth it, rooms were smelly",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R414,HOTEL_001,3,Rooms were fine but service was slow. Tariff was 5200 INR,REJECT,['PRICE_MENTIONED'],[],"['ROOM_QUALITY', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,Rooms were fine but service was slow. Tariff was 5200 INR,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R415,HOTEL_001,5,Loved the breakfast buffet and staff behavior. Tariff was 5200 INR,REJECT,['PRICE_MENTIONED'],[],"['SERVICE_STAFF', 'PRICE_MENTIONED', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior. Tariff was 5200 INR,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R416,HOTEL_001,3,"Food theek tha, nothing great",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_POSITIVE,"Food theek tha, nothing great","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R417,HOTEL_001,5,"Very comfortable rooms, will definitely visit again. Call me at 9876543210",REJECT,['CONTACT_INFO_MENTIONED'],[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again. Call me at 9876543210","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R418,HOTEL_001,3,"Average stay, decent location",PUBLISH,[],[],['LOCATION'],SENTIMENT_NEUTRAL,"Average stay, decent location","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R419,HOTEL_001,4,Overall stay okay tha. Tariff was 5200 INR,REJECT,['PRICE_MENTIONED'],[],['PRICE_MENTIONED'],SENTIMENT_NEUTRAL,Overall stay okay tha. Tariff was 5200 INR,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R420,HOTEL_001,3,"Hotel was okay, nothing special",PUBLISH,[],[],[],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R421,HOTEL_001,2,"Food theek tha, nothing great",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_POSITIVE,"Food theek tha, nothing great","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R422,HOTEL_001,5,"Great stay, rooms were very clean and staff was polite. Price is too high for this hotel",PUBLISH,[],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite. Price is too high for this hotel","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R423,HOTEL_001,3,"Hotel was okay, nothing special",PUBLISH,[],[],[],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R424,HOTEL_001,5,Gym and pool were well maintained. Call me at 9876543210,REJECT,['CONTACT_INFO_MENTIONED'],[],"['AMENITIES', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,Gym and pool were well maintained. Call me at 9876543210,"{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R425,HOTEL_001,2,"Not worth it, rooms were smelly",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R426,HOTEL_001,4,"Room clean tha but staff thoda slow tha. Email me at test@gmail.com. Manager Ravi handled the issue. Worst service, staff is stupid",REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED', 'ABUSIVE_CONTENT', 'OWNER_MENTIONED']",[],"['SERVICE_STAFF', 'CONTACT_INFO_MENTIONED', 'ABUSIVE_CONTENT', 'CLEANLINESS', 'ROOM_QUALITY', 'OWNER_MENTIONED', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,"Room clean tha but staff thoda slow tha. Email me at test@gmail.com. Manager Ravi handled the issue. Worst service, staf...","{'price': True, 'phone': False, 'email': True, 'link': False, 'abusive': True, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R427,HOTEL_001,5,"Very comfortable rooms, will definitely visit again. Cost was ₹4500. This hotel is shit",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again. Cost was ₹4500. This hotel is shit","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R428,HOTEL_001,5,Excellent hotel with prime location and good amenities. Contact: demo@yahoo.com,REJECT,['CONTACT_INFO_MENTIONED'],[],"['LOCATION', 'CONTACT_INFO_MENTIONED']",SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities. Contact: demo@yahoo.com,"{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R429,HOTEL_001,1,"Not worth it, rooms were smelly. Tariff was 5200 INR. Email me at test@gmail.com",REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED']",[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly. Tariff was 5200 INR. Email me at test@gmail.com","{'price': True, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R430,HOTEL_001,5,Gym and pool were well maintained,PUBLISH,[],[],['AMENITIES'],SENTIMENT_NEUTRAL,Gym and pool were well maintained,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R431,HOTEL_001,5,Loved the breakfast buffet and staff behavior,PUBLISH,[],[],"['SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R432,HOTEL_001,1,Poor maintenance and rude staff. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],"['SERVICE_STAFF', 'PRICE_MENTIONED', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R433,HOTEL_001,3,"Average stay, decent location. I paid 6000 per night. My number is 9123456789. Contact: demo@yahoo.com. Manager Ravi handled the issue",REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED', 'OWNER_MENTIONED']",[],"['LOCATION', 'OWNER_MENTIONED', 'CONTACT_INFO_MENTIONED', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Average stay, decent location. I paid 6000 per night. My number is 9123456789. Contact: demo@yahoo.com. Manager Ravi han...","{'price': True, 'phone': True, 'email': True, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R434,HOTEL_001,2,"Bad experience, too much noise at night. I paid 6000 per night",REJECT,['PRICE_MENTIONED'],[],"['NOISE', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Bad experience, too much noise at night. I paid 6000 per night","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R435,HOTEL_001,4,Loved the breakfast buffet and staff behavior,PUBLISH,[],[],"['SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R436,HOTEL_001,4,Gym and pool were well maintained,PUBLISH,[],[],['AMENITIES'],SENTIMENT_NEUTRAL,Gym and pool were well maintained,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R437,HOTEL_001,5,Excellent hotel with prime location and good amenities,PUBLISH,[],[],['LOCATION'],SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R438,HOTEL_001,5,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R439,HOTEL_001,1,Poor maintenance and rude staff,PUBLISH,[],[],"['SERVICE_STAFF', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R440,HOTEL_001,5,"Very comfortable rooms, will definitely visit again. I paid 6000 per night. Check www.fakehotel.com",REJECT,"['PRICE_MENTIONED', 'SPAM_OR_LINK']",[],"['CHECKIN_CHECKOUT', 'ROOM_QUALITY', 'SPAM_SUSPECT', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again. I paid 6000 per night. Check www.fakehotel.com","{'price': True, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R441,HOTEL_001,3,"Okay experience, food was average",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_NEUTRAL,"Okay experience, food was average","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R442,HOTEL_001,2,"Terrible hotel, bathroom smelled bad",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R443,HOTEL_001,3,"Food theek tha, nothing great",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_POSITIVE,"Food theek tha, nothing great","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R444,HOTEL_001,1,AC was not working properly. Email me at test@gmail.com,REJECT,['CONTACT_INFO_MENTIONED'],[],['CONTACT_INFO_MENTIONED'],SENTIMENT_NEUTRAL,AC was not working properly. Email me at test@gmail.com,"{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R445,HOTEL_001,2,"Terrible hotel, bathroom smelled bad. I paid 6000 per night. More details at http://spamlink.com",REJECT,"['PRICE_MENTIONED', 'SPAM_OR_LINK']",[],"['BATHROOM', 'ROOM_QUALITY', 'SPAM_SUSPECT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad. I paid 6000 per night. More details at http://spamlink.com","{'price': True, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R446,HOTEL_001,5,Excellent hotel with prime location and good amenities. Price is too high for this hotel. Call me at 9876543210,REJECT,['CONTACT_INFO_MENTIONED'],[],"['LOCATION', 'CONTACT_INFO_MENTIONED']",SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities. Price is too high for this hotel. Call me at 9876543210,"{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R447,HOTEL_001,4,"Great stay, rooms were very clean and staff was polite",PUBLISH,[],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R448,HOTEL_001,3,Overall stay okay tha. Tariff was 5200 INR,REJECT,['PRICE_MENTIONED'],[],['PRICE_MENTIONED'],SENTIMENT_NEUTRAL,Overall stay okay tha. Tariff was 5200 INR,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R449,HOTEL_001,3,"Hotel was okay, nothing special. Email me at test@gmail.com",REJECT,['CONTACT_INFO_MENTIONED'],[],['CONTACT_INFO_MENTIONED'],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special. Email me at test@gmail.com","{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R450,HOTEL_001,5,Excellent hotel with prime location and good amenities,PUBLISH,[],[],['LOCATION'],SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R451,HOTEL_001,3,Stay was acceptable for one night,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,Stay was acceptable for one night,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R452,HOTEL_001,2,Location achi hai but noise zyada tha,PUBLISH,[],[],"['LOCATION', 'NOISE']",SENTIMENT_NEUTRAL,Location achi hai but noise zyada tha,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R453,HOTEL_001,3,Stay was acceptable for one night. I paid 6000 per night. My number is 9123456789,REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED']",[],"['CONTACT_INFO_MENTIONED', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,Stay was acceptable for one night. I paid 6000 per night. My number is 9123456789,"{'price': True, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R454,HOTEL_001,5,"Great stay, rooms were very clean and staff was polite",PUBLISH,[],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R455,HOTEL_001,4,"Amazing service, bathroom was spotless. Contact: demo@yahoo.com. Worst service, staff is stupid",REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED', 'ABUSIVE_CONTENT']",[],"['SERVICE_STAFF', 'CONTACT_INFO_MENTIONED', 'ABUSIVE_CONTENT', 'ROOM_QUALITY', 'BATHROOM', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless. Contact: demo@yahoo.com. Worst service, staff is stupid","{'price': True, 'phone': False, 'email': True, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R456,HOTEL_001,5,"Great stay, rooms were very clean and staff was polite",PUBLISH,[],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
